Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
BSR36,Thermochemistry,0.7757506061011175,12.25046489215518,5.684064806472295,9.308113661965816,0.2790542215750706,2.03825691669933,3.842411501257081,2.887215344578689,0.6708007251913429,8.712230345048436,6.87452261043215,10.14070564152398,4.293913901241823,0.5115398389456334,2.252541693459746,1.38056338098908
CR20,Thermochemistry,0.5924101032333104,10.83491187825368,6.234667615695449,4.825879627446641,0.7581699208896616,1.019330944743737,2.070091948557581,2.560462442478951,1.718172933585414,1.4453025854504,5.776863317956333,1.970880274116956,1.143123140490004,0.5628428864617082,2.895565484746381,2.873483206571845
DARC,Thermochemistry,1.60336178716437,15.85386357221694,2.360784486626602,7.861179059758321,1.656304731504665,1.520924774233888,2.616365465896223,2.017943096500494,2.055703340838774,3.438906868924761,6.688027153185922,3.227451451256734,2.935149673344047,0.8923100979182617,4.375371863511988,0.5713015569246732
DC13,Thermochemistry,2.624038439869282,19.20543706225691,11.85169269462696,13.47685383515996,5.528205734301733,10.41753578787356,9.824764468838833,9.628060456312609,6.925257433177302,10.67646147169805,10.10923910248836,8.729966535469787,10.52341625722757,6.54993115430143,7.892188451811251,18.84470739774798
DIPCS9,Thermochemistry,3.134390022246824,6.149898810613123,7.029069230139525,5.727134600460983,6.93262334361531,5.048733746911028,3.725421492133604,4.205144191809905,5.947160585573819,3.974153186208812,3.561113118946961,6.187960326938036,5.718034025565374,6.045154182407551,5.398597085980492,7.253548394575597
EA49,Thermochemistry,3.0603271305476185,2.725177590307753,3.221155807252562,2.8454727076985042,2.5321573357661773,3.9643242688916276,3.1575536186095445,4.453243697498696,2.4677896012482687,3.424035886434137,2.322021277655664,3.2597885002576756,5.059545521251197,2.857724625695215,3.3290933897845325,5.380007262022977
FH51,Thermochemistry,0.8876877113772579,5.075777240784346,2.106978951193948,2.854961792749978,1.469839283775869,2.133780702609333,1.465553008358152,1.606246817516777,2.112425104969516,3.218670101941213,2.66321139449941,2.489064199917159,3.211227070693553,1.365794698567843,2.824135683027283,3.087702698172901
G21EA,Thermochemistry,1.996348838152559,3.40886683577609,2.17635909888861,2.953698264984122,1.945002035140794,2.539709369621257,2.218559426534919,2.786619568588152,1.874895037235887,2.917104983079589,1.626773780796243,2.51999411780828,5.292800489387687,2.006080383575023,2.3037901589009,5.457908972634056
G21IP,Thermochemistry,2.611286319505706,4.749317112255934,4.324221971742441,4.9015058339277,3.656215922878316,4.461930308414322,3.651551241645049,4.426794123878738,3.305613253853054,4.328549322672939,3.423567554989598,3.813506343118987,5.8343361282385,3.889985682546049,3.596348224904742,2.747315635027408
G2RC24,Thermochemistry,1.577012059796945,2.978577164612098,4.929934280671125,3.405545698564478,2.643069794960219,4.943243884547057,2.386426434825988,4.354101693775728,2.995647521391422,7.526429751637226,3.311061117592296,5.809884998894566,7.214344345311501,2.659771445280638,4.638975282256194,1.775500404069026
HAT707MR,Thermochemistry,3.204890490873161,4.068704418396167,6.440952785093909,4.666833447450935,4.254599858645395,7.16587904212982,6.15900214463268,6.572437305742863,5.4206630275034,4.251576554322964,3.872001079576211,5.21862440728635,6.199531378470583,4.177353591348826,4.820170627182216,11.05466792337137
HAT707nonMR,Thermochemistry,1.695003136372765,3.837704383725402,3.869626888485128,4.228049664320768,2.911091522562654,4.451086006577327,3.27354493132697,3.804300901659955,3.457911995910145,5.015351128443291,3.303532182792179,4.018464175423111,7.945188320787218,2.644802394520755,3.840010926814157,3.609581060324777
HEAVYSB11,Thermochemistry,0.8945161894514384,8.18809044030449,4.263031280577682,7.556409531826054,2.641276695290023,4.557046626088772,9.88193588367006,4.419410960263034,5.784043673623256,4.462827213925533,4.1105655648058,4.148366974508979,6.191611255017722,3.014621946467975,1.607324613749426,1.946259294271785
HNBrBDE18,Thermochemistry,0.5089449483180656,7.202516512489579,3.68600818671987,6.34055621292682,1.921346066086824,2.542345296803321,3.068667705552377,0.9498300695999887,2.49900597693344,3.736854837138184,3.436762683938303,5.057248776305849,8.06628735534353,2.623420301787289,2.547531838678837,1.447268406018723
IP23,Thermochemistry,2.121505268029436,3.153755970676197,4.482202520700554,4.129686519052109,3.748258116359594,5.534329459576652,4.401496411643866,6.010137880524556,3.735630019976431,4.166028825895344,3.407673223650757,4.480980900788486,5.861816494687224,3.706849664832488,3.490558337580465,6.968826419015625
IP30,Thermochemistry,3.462029531917254,7.928944896436017,4.385778075882777,5.01724203791835,5.172103003313394,3.905729348368032,2.84002041426289,3.968101308660893,5.235036661452644,8.24736641831218,6.600504174364912,4.459787155690519,8.158971049934966,6.264487901966501,5.974093676531804,4.586130930625616
MB08-165,Thermochemistry,5.021863573870295,10.48381075262268,7.305754949028985,11.79583778673524,5.265912347488102,9.850308631929853,6.499237858511808,6.346849877744345,8.640655679343462,11.10888202739679,6.17100502556164,10.76720727870553,11.6554151180514,4.891203018777962,10.17472790443225,5.504460666792984
MB16-43,Thermochemistry,25.77273264254997,61.87769146534604,14.79184524491927,56.67417152066778,11.59181394878413,30.05912837136004,17.34026293861534,20.30999682205399,22.96589004237065,23.16256200503771,16.11865292976901,41.54484201485809,17.14928639056314,19.36473987232301,39.5098716439829,24.29070640734754
MX34,Thermochemistry,53.45335699345054,51.4542895596244,25.57238904307501,33.09269971480199,19.74741714548702,12.23382482926703,18.34165201583805,12.51883261769337,11.0322828822601,40.18133376578474,26.61931245231409,42.199547637234,35.02106057933691,18.87338134831186,17.1586296153331,23.47256095944342
NBPRC,Thermochemistry,0.8509235886522628,7.177197368356092,2.279314918160103,4.496100994995659,1.529758816222659,2.123789688975555,1.173433873190675,2.252240832583726,2.088743292645281,3.012881370046015,2.947588507841568,3.398288272615159,2.347126606033072,1.2812524922654,1.971709006460583,1.027897106570397
P34AE,Thermochemistry,0.9909475789593919,12.68823052122918,4.781708849275694,8.738596932289335,5.209281463096919,6.913594791747176,12.33625527586145,5.473739312108933,12.46594803929232,7.339719467695872,5.718390089482077,9.729786280174626,11.90508447050898,4.98015679595937,2.338701261840943,12.982392978132
P34EA,Thermochemistry,1.319559336650947,2.763222451947165,4.897955601064758,2.848100331339169,2.40830395338475,2.216363202805873,4.125976972039432,4.394912179673491,2.558505549562195,1.524483965538745,2.804928731702,1.749081520047241,1.50349231664908,3.383393528490044,4.238124796230315,1.320668103927535
P34IP,Thermochemistry,1.318334985985615,3.257820997740201,5.830543048759514,2.81182862849473,2.332011110123163,2.042511164891885,5.097294055233585,4.653420737972057,4.691496552882095,2.936576756206581,3.179955093087673,2.179560927850881,2.985890847585512,3.669767052994593,3.70472932299814,2.223553963709149
PA26,Thermochemistry,1.49179913789342,3.133023905093653,2.553157065308425,1.828895603808261,1.639365881346409,1.507392503708381,1.557319909628726,1.249201950504329,1.928678907058641,3.05585806711154,2.853248713823337,4.060931092510121,3.105907068869636,1.81437315083515,3.14258351729454,3.164376294729109
PlatonicRE18,Thermochemistry,4.330163113674625,30.39548836355799,20.15298765054998,27.26935510897418,4.626510271212121,16.60700016954705,11.76477247637783,15.15091264846553,12.27259396180444,18.49848827009512,19.9570826946526,22.06748787904393,17.36916482299438,4.665219073915865,5.694764072003575,4.514895574116748
PlatonicTAE6,Thermochemistry,4.300087481769178,51.15005509875591,10.68483266600609,20.04288652885825,4.487456086362103,7.126636331115651,13.6454107058184,18.19008371530716,14.41904003700412,31.06543089458821,10.92212657411703,5.727940421465217,25.2029176537989,4.068700928465065,7.554380987020262,6.4604481973264
RC21,Thermochemistry,1.367388994378924,3.095433721179123,2.517204373900032,2.187781710963376,1.840449215093542,2.832895336924132,1.916699532082332,1.871949525107517,2.10280194223797,5.045026368877984,2.775238662888516,3.51825663730232,4.836351140795199,2.131461007199867,3.993601984497373,2.153307986627754
RSE43,Thermochemistry,0.5187610027583284,2.246661445967046,1.469360919164343,1.570324201469254,0.9221989969240704,1.04533470772907,0.7721350221734927,0.7285343198934309,1.549279525934182,1.803239582262206,2.499574100933697,1.620862296967257,1.065187445229095,0.9489706748859199,1.124081998414558,1.767945903873885
SIE4x4,Thermochemistry,6.504633088562683,20.11030050723737,11.58675355067844,16.05180641380688,12.99049712219737,10.08054112023662,10.12113000391648,9.849841354476105,13.47007863406317,15.83533817463567,17.24810962146243,11.88106379319846,12.83002033713868,13.20466551048844,13.78637507792879,5.239577847762897
SN13,Thermochemistry,0.9772965204080849,2.338581014166741,0.8848004267099828,2.19400262798871,0.7838518754493956,1.350413180974676,0.9052721636113836,0.9010904806993438,3.021666208618782,1.343940295025764,0.9051078133877106,2.614759934364873,2.535167162152444,0.5838220194095737,0.9825703402896317,1.154588086242171
TAE_W4-17MR,Thermochemistry,4.871688773447178,6.184944057870625,8.915311862916544,8.743470373564172,4.740755618817446,10.18822423825855,7.771270730658267,9.103225014383215,4.702653535979707,3.616759337388047,4.191115752861822,11.42732442993106,16.84847350003399,5.740831197138911,6.250733994629543,14.12837844970882
TAE_W4-17nonMR,Thermochemistry,1.646757256913478,7.165540914763858,3.462292932529405,4.909351868807603,3.046851278050134,4.228383315651874,3.318609966228687,3.492728059222845,4.167762636821865,5.542639489619553,3.010773105961584,5.871611791667632,13.51144635448288,2.2565279057365,2.909999154902629,4.597456090762783
WCPT6,Thermochemistry,0.543429831962531,1.065213556805027,1.685949451549733,0.9500484296890614,0.6439800505457891,1.352508094120036,0.8734850784801685,0.8288670430779083,1.362082643942535,1.132350482087503,0.9400380580911563,0.8360658744503477,1.198459706989829,0.358288743544244,1.067894483079366,0.6643561890638078
YBDE18,Thermochemistry,1.21904076235582,9.754410165145975,6.009999318031453,6.351193834582652,3.280377562378388,1.137187925747148,2.887587144854947,2.631196183680995,3.963271100135324,3.245595117668733,5.329410458198345,4.222110734249454,4.917114925443518,3.678131566367723,2.268252387993509,3.553457275343409
3d4dIPSS,Transition Metal,8.007043841992479,7.005449273857496,9.791863728999715,4.925655552721462,4.51760469361825,9.848673714273355,8.493025741822906,4.923490026684449,7.440835992794636,8.577158774850965,5.645141855563804,5.164153392079371,21.762477940658307,4.411553423993931,5.519920484602081,3.894615833841808
CUAGAU83,Transition Metal,4.675516300165157,9.9468896650021,6.773914245024721,9.598230096158533,4.847874278901497,9.273378054584677,16.94410151653816,15.26932699137979,5.159477262026853,8.182080832009984,7.43995179588356,9.765033394007958,6.784783424527395,8.467413301097789,9.186896825788622,6.205908351909321
DAPD,Transition Metal,5.51174694902905,3.323568941936426,15.2781109842013,6.311397208743684,3.503358791339714,10.69474840042767,14.75336235346404,18.05641928419541,3.463866928542544,3.479757814696207,3.702554549423117,9.035288280231203,5.316982522874858,7.994102069394433,8.00817397777908,8.49431409999233
MME52,Transition Metal,7.781313573335575,7.738679658957422,5.750465651637384,5.858824551711722,4.189222832450163,4.907005708165873,5.404506615895825,5.08576219207453,4.788038410317093,6.14277759969077,5.323786304323286,4.66042794587502,5.20128691049293,4.47755237539165,4.850000808153739,5.02546233566661
MOBH28,Transition Metal,1.600353053583684,4.042766098879079,3.317558787537655,3.354900577572985,2.116367690477837,2.712572092210659,3.441202628311337,3.43854753788895,2.109740092911947,2.822927503599606,2.301451430169581,3.630592439593873,2.553842730026032,2.196851351835035,2.898584072665759,4.963181186711243
MOR13,Transition Metal,11.56561142440686,14.00104698590608,8.296026137372824,10.55531325853388,3.350759790900649,4.543608024928467,7.34511584486961,6.48904348900519,3.6489135929984,8.866951665646416,7.955183503576248,10.34505456318297,5.450115447434122,2.498185323221957,2.767866303387995,3.738091328805375
ROST61,Transition Metal,2.615099256185804,12.57769450600391,7.618931290099965,9.700411622873414,5.389825058333084,7.175608995848585,9.049471213559698,7.696867373542888,5.455351658337088,7.917967221243562,6.249869648145837,9.04364201988156,5.560372014391589,3.901218859707963,3.910998989694033,2.924227906248233
TMB11,Transition Metal,0.8702960950865933,3.074417760169166,4.093909486157131,2.990689374410387,1.741600546033264,2.541070947074664,3.262919439501642,3.084482399915364,1.893239861385886,1.984563830301541,1.678866766151924,3.347503213349524,1.833468697932758,2.401900560260489,2.896639426964313,2.835392983674862
TMD10,Transition Metal,10.26659604692324,5.769177071347115,7.80737803892791,6.271185026954114,5.307521762787985,13.75719519854978,11.99049685924899,8.847359440304482,4.799928086050643,5.86596882832117,4.920027266837084,11.79839678150243,17.36369083714078,7.364714734332438,4.972257229344441,11.0394174028324
